Timestamp_uS,Position,P,I,D,Total_Adjustment,PWM_L,PWM_R
16131724,3505,0,0,0,0,200,200
16135028,3505,0,0,0,0,200,200
16151540,2474,153,0,52,205,0,255
16154856,2475,153,0,0,153,47,255
16174768,1349,322,0,42,364,0,255
16178084,943,383,0,162,545,0,255
16197980,463,455,0,-2,453,0,255
16201332,429,460,0,13,473,0,255
16221256,0,525,0,0,525,0,255
16224572,0,525,0,0,525,0,255
16241232,0,525,0,0,525,0,255
16244516,0,525,0,0,525,0,255
16264164,0,525,0,0,525,0,255
16267428,0,525,0,0,525,0,255
16286996,0,525,0,0,525,0,255
16290252,0,525,0,0,525,0,255
16332692,0,525,0,0,525,0,255
16335964,0,525,0,0,525,0,255
16339220,0,525,0,0,525,0,255
16352288,0,525,0,0,525,0,255
16355552,0,525,0,0,525,0,255
16378404,0,525,0,0,525,0,255
16381664,0,525,0,0,525,0,255
16384936,0,525,0,0,525,0,255
16401296,0,525,0,0,525,0,255
16404644,0,525,0,0,525,0,255
16407964,0,525,0,0,525,0,255
16421276,0,525,0,0,525,0,255
16424600,0,525,0,0,525,0,255
16427924,0,525,0,0,525,0,255
16444548,113,508,0,-45,463,0,255
16447876,274,483,0,-64,419,0,255
16451204,457,456,0,-73,383,0,255
16467744,500,450,0,0,450,0,255
16471052,500,450,0,0,450,0,255
16474392,500,450,0,0,450,0,255
16491056,1402,314,0,-36,278,0,255
16494364,1452,307,0,-20,287,0,255
16497676,1500,300,0,-19,281,0,255
16510972,2312,178,0,-258,-80,255,121
16514324,2458,156,0,-58,98,103,255
16517672,2482,152,0,-9,143,57,255
16534256,3275,33,0,-262,-229,255,0
16537564,3460,6,0,-74,-68,255,132
16540912,3460,6,0,0,6,194,206
16554120,3657,-23,0,-50,-73,255,126
16557420,3903,-60,0,-98,-158,255,42
16560736,4046,-81,0,-57,-138,255,61
16580700,4233,-109,0,-36,-145,255,54
16584040,4512,-151,0,-111,-262,255,0
16587388,4580,-162,0,-27,-189,255,11
16603928,4487,-148,0,-4,-152,255,48
16607248,4489,-148,0,0,-148,255,51
16610560,4801,-195,0,-124,-319,255,0
16623800,4057,-83,0,23,-60,255,140
16627144,4175,-101,0,-47,-148,255,52
16630484,4298,-119,0,-49,-168,255,32
16647124,4233,-109,0,27,-82,255,118
16650472,4157,-98,0,30,-68,255,132
16653820,3928,-64,0,91,27,173,227
16670432,3462,5,0,-62,-57,255,143
16673728,3500,0,0,-15,-15,215,185
16677064,3352,22,0,59,81,119,255
16693684,2488,151,0,4,155,44,255
16697032,2449,157,0,15,172,27,255
16700332,2443,158,0,2,160,40,255
16713584,1615,282,0,102,384,0,255
16716908,1523,296,0,36,332,0,255
16720216,1517,297,0,2,299,0,255
16736772,1487,301,0,-2,299,0,255
16740088,1423,311,0,25,336,0,255
16743404,1471,304,0,-19,285,0,255
16756688,1450,307,0,0,307,0,255
16760012,1465,305,0,-6,299,0,255
16763332,1493,301,0,-11,290,0,255
16779896,1524,296,0,4,300,0,255
16783208,1529,295,0,-2,293,0,255
16786524,1529,295,0,0,295,0,255
16803120,2320,177,0,-110,67,133,255
16806432,2474,153,0,-61,92,108,255
16809732,2420,162,0,21,183,17,255
16826336,2750,112,0,-77,35,166,234
16829652,2925,86,0,-70,16,184,216
16832968,3363,20,0,-175,-155,255,46
16849552,3628,-19,0,-39,-58,255,142
16852856,3842,-51,0,-85,-136,255,64
16856176,4040,-81,0,-79,-160,255,40
16872712,4500,-150,0,0,-150,255,50
16876040,4512,-151,0,-4,-155,255,44
16879332,4623,-168,0,-44,-212,255,0
16892584,5242,-261,0,-55,-316,255,0
16895896,5348,-277,0,-42,-319,255,0
16899208,5410,-286,0,-24,-310,255,0
16915736,5500,-300,0,0,-300,255,0
16919068,5500,-300,0,0,-300,255,0
16922348,5500,-300,0,0,-300,255,0
16938928,5432,-289,0,19,-270,255,0
16942236,5366,-279,0,26,-253,255,0
16945540,5305,-270,0,24,-246,255,0
16965404,4573,-160,0,73,-87,255,113
16968696,4500,-150,0,29,-121,255,80
16981920,4426,-138,0,29,-109,255,91
16985224,4036,-80,0,156,76,125,255
16988536,4097,-89,0,-24,-113,255,87
17005052,3518,-2,0,7,5,196,204
17008344,3399,15,0,47,62,138,255
17011656,3129,55,0,108,163,37,255
17031572,2392,166,0,40,206,0,255
17034884,2236,189,0,62,251,0,255
17054824,1525,296,0,3,299,0,255
17058136,1506,299,0,7,306,0,255
17078040,1459,306,0,13,319,0,255
17081364,1486,302,0,-10,292,0,255
17097944,1506,299,0,-2,297,0,255
17101264,1512,298,0,-2,296,0,255
17121148,1668,274,0,-50,224,0,255
17124480,1789,256,0,-48,208,0,255
17144372,2478,153,0,8,161,39,255
17147672,2505,149,0,-10,139,62,255
17164232,3505,0,0,-84,-84,255,115
17167536,3530,-4,0,-10,-14,214,186
17187412,4257,-113,0,-120,-233,255,0
17190708,4298,-119,0,-16,-135,255,64
17210588,5083,-237,0,-99,-336,255,0
17213908,5198,-254,0,-46,-300,255,0
17256924,5480,-297,0,-2,-299,255,0
17260228,5478,-296,0,0,-296,255,0
17280076,5177,-251,0,23,-228,255,0
17283392,5094,-239,0,33,-206,255,0
17299944,4481,-147,0,7,-140,255,61
17303240,4487,-148,0,-2,-150,255,50
17323116,3609,-16,0,197,181,19,255
17326432,3667,-25,0,-23,-48,248,152
17346236,3015,72,0,106,178,21,255
17349560,2696,120,0,127,247,0,255
17369412,2145,203,0,25,228,0,255
17372744,1912,238,0,93,331,0,255
17389344,1514,297,0,0,297,0,255
17392668,1506,299,0,3,302,0,255
17412616,1149,352,0,-2,350,0,255
17415952,1167,349,0,-7,342,0,255
17435852,2056,216,0,-165,51,149,251
17439192,1895,240,0,64,304,0,255
17455888,1456,306,0,18,324,0,255
17459188,1577,288,0,-48,240,0,255
17479088,2479,153,0,0,153,48,255
17482388,2484,152,0,-2,150,50,255
17502296,3519,-2,0,-5,-7,208,192
17505596,3541,-6,0,-8,-14,214,186
17525460,4481,-147,0,-60,-207,255,0
17528756,4487,-148,0,-2,-150,255,50
17532060,4527,-154,0,-16,-170,255,30
17548640,5440,-291,0,-18,-309,255,0
17551948,5485,-297,0,-18,-315,255,0
17555256,5485,-297,0,0,-297,255,0
17571800,5519,-302,0,-2,-304,255,0
17575116,5512,-301,0,2,-299,255,0
17578424,5526,-303,0,-5,-308,255,0
17591660,5512,-301,0,-2,-303,255,0
17594968,5505,-300,0,2,-298,255,0
17598276,5505,-300,0,0,-300,255,0
17614784,5463,-294,0,11,-283,255,0
17618096,5478,-296,0,-6,-302,255,0
17621408,5485,-297,0,-2,-299,255,0
17637984,4743,-186,0,74,-112,255,88
17641296,4552,-157,0,76,-81,255,119
17644604,4493,-148,0,23,-125,255,75
17661104,4234,-110,0,71,-39,238,162
17664412,4062,-84,0,68,-16,215,185
17667728,3868,-55,0,77,22,178,222
17680956,3512,-1,0,-5,-6,207,193
17684260,3482,2,0,12,14,186,214
17687576,3284,32,0,79,111,89,255
17704180,2458,156,0,0,156,43,255
17707492,2483,152,0,-10,142,58,255
17710804,2401,164,0,32,196,3,255
17727440,1515,297,0,31,328,0,255
17730764,1500,300,0,6,306,0,255
17734088,1459,306,0,16,322,0,255
17750724,1462,305,0,9,314,0,255
17754044,1442,308,0,8,316,0,255
17757376,1460,306,0,-7,299,0,255
17774000,1492,301,0,-6,295,0,255
17777324,1492,301,0,0,301,0,255
17780636,1485,302,0,2,304,0,255
554049979,1484,-210,30340,271,30401,242,170
17797260,1595,285,0,-10,275,0,255
17800588,1732,265,0,-54,211,0,255
17817200,2429,160,0,-9,151,49,255
17820508,2483,152,0,-21,131,70,255
17823820,2484,152,0,0,152,48,255
17840400,3490,1,0,-66,-65,255,136
17843708,3512,-1,0,-8,-9,210,190
17847012,3520,-3,0,-3,-6,206,194
17863584,4424,-138,0,-48,-186,255,13
17866888,4143,-96,0,112,16,185,215
17870232,4261,-114,0,-47,-161,255,39
17886796,5177,-251,0,-70,-321,255,0
17890112,5375,-281,0,-79,-360,255,0
17893432,5432,-289,0,-22,-311,255,0
17909976,5306,-270,0,74,-196,255,4
17913272,5506,-300,0,-80,-380,255,0
17916576,5512,-301,0,-2,-303,255,0
17929796,5491,-298,0,3,-295,255,0
17933104,5483,-297,0,3,-294,255,0
17936420,5460,-294,0,9,-285,255,0
17952980,5162,-249,0,70,-179,255,21
17956292,5000,-225,0,64,-161,255,40
17959608,4920,-213,0,32,-181,255,19
17972860,4487,-148,0,-6,-154,255,46
17976160,4430,-139,0,22,-117,255,84
17979472,4402,-135,0,11,-124,255,76
17999348,3489,1,0,18,19,180,220
18002656,3441,8,0,19,27,172,228
18005964,3216,42,0,90,132,68,255
18042524,1484,302,0,45,347,0,255
18045848,1500,300,0,-6,294,0,255
18049172,1500,300,0,0,300,0,255
18065792,1428,310,0,4,314,0,255
18069120,1391,316,0,14,330,0,255
18072448,1377,318,0,5,323,0,255
18085784,1296,330,0,-2,328,0,255
18089128,1301,329,0,-2,327,0,255
18092460,1321,326,0,-8,318,0,255
18109116,1456,306,0,-3,303,0,255
18112444,1475,303,0,-7,296,0,255
18115776,1507,298,0,-12,286,0,255
18132408,1591,286,0,-29,257,0,255
18135732,1749,262,0,-63,199,1,255
18139064,1880,243,0,-52,191,10,255
18158988,2466,155,0,3,158,42,255
18162304,2482,152,0,-6,146,54,255
18175596,3290,31,0,-142,-111,255,90
18178920,3465,5,0,-70,-65,255,136
18182240,3513,-1,0,-19,-20,221,179
18198784,4289,-118,0,-115,-233,255,0
18202104,4425,-138,0,-54,-192,255,7
18205408,4459,-143,0,-13,-156,255,43
18225300,5376,-281,0,-85,-366,255,0
18228612,5438,-290,0,-24,-314,255,0
18248456,5529,-304,0,-22,-326,255,0
18251768,5571,-310,0,-16,-326,255,0
18271676,5589,-313,0,11,-302,255,0
18274992,5529,-304,0,24,-280,255,0
18291532,5483,-297,0,-2,-299,255,0
18294848,5468,-295,0,6,-289,255,0
18314744,4694,-179,0,-42,-221,255,0
18318060,4316,-122,0,151,29,172,228
18337924,3692,-28,0,171,143,58,255
18361128,2921,86,0,123,209,0,255
18364472,2757,111,0,65,176,23,255
18384376,2177,198,0,73,271,0,255
18387708,2000,225,0,70,295,0,255
18404384,1532,295,0,10,305,0,255
18407704,1500,300,0,12,312,0,255
18427676,1484,302,0,0,302,0,255
18430996,1848,247,0,-145,102,98,255
18450896,1602,284,0,-21,263,0,255
18454220,1691,271,0,-35,236,0,255
18474232,2314,177,0,-94,83,117,255
18477556,2438,159,0,-49,110,91,255
18494120,2784,107,0,-81,26,175,225
18497436,2919,87,0,-54,33,167,233
18517308,3500,0,0,4,4,196,204
18520636,3500,0,0,0,0,200,200
18540488,3914,-62,0,-50,-112,255,88
18543800,3998,-74,0,-33,-107,255,92
18563660,4361,-129,0,-24,-153,255,47
18566956,4388,-133,0,-10,-143,255,56
18586764,4052,-82,0,48,-34,234,166
18590060,3914,-62,0,55,-7,206,194
18593360,3709,-31,0,82,51,150,250
18606608,3506,0,0,2,2,199,201
18609888,3506,0,0,0,0,200,200
18629724,2562,140,0,167,307,0,255
18633020,2492,151,0,28,179,21,255
18652816,1709,268,0,206,474,0,255
18656120,1493,301,0,86,387,0,255
18659432,1493,301,0,0,301,0,255
18675992,1279,333,0,48,381,0,255
18679304,1038,369,0,96,465,0,255
18682612,782,407,0,102,509,0,255
18695892,415,462,0,27,489,0,255
18699200,414,462,0,0,462,0,255
18719072,415,462,0,-3,459,0,255
18722380,414,462,0,0,462,0,255
18725684,421,461,0,-2,459,0,255
18742248,167,499,0,26,525,0,255
18745572,95,510,0,28,538,0,255
18748900,73,514,0,8,522,0,255
18762196,107,508,0,-42,466,0,255
18765520,121,506,0,-5,501,0,255
18785456,51,517,0,-20,497,0,255
18788780,51,517,0,0,517,0,255
18792096,57,516,0,-2,514,0,255
18808708,0,525,0,0,525,0,255
18812032,0,525,0,0,525,0,255
18815348,0,525,0,0,525,0,255
18831908,0,525,0,0,525,0,255
18835220,0,525,0,0,525,0,255
18838540,0,525,0,0,525,0,255
18855112,0,525,0,0,525,0,255
18858416,0,525,0,0,525,0,255
18861720,0,525,0,0,525,0,255
18874980,53,517,0,-21,496,0,255
18878296,96,510,0,-17,493,0,255
18881620,132,505,0,-14,491,0,255
18898156,443,458,0,-5,453,0,255
18901456,456,456,0,-5,451,0,255
18904752,482,452,0,-10,442,0,255
18921324,476,453,0,-2,451,0,255
18924624,521,446,0,-18,428,0,255
18927968,545,443,0,-9,434,0,255
18944556,1487,301,0,19,320,0,255
18947864,1527,295,0,-16,279,0,255
18951180,1475,303,0,20,323,0,255
18964416,1920,237,0,-132,105,96,255
18967744,2361,170,0,-176,-6,205,195
18971056,2520,147,0,-63,84,117,255
18990908,2985,77,0,-140,-63,255,137
18994244,3400,15,0,-166,-151,255,49
18997556,3533,-4,0,-53,-57,255,142
19014056,3650,-22,0,-17,-39,239,161
19017368,4167,-100,0,-206,-306,255,0
19020692,4377,-131,0,-84,-215,255,0
19033892,4481,-147,0,0,-147,255,53
19037188,4337,-125,0,57,-68,255,133
19040484,4507,-151,0,-68,-219,255,0
19057056,5179,-251,0,-54,-305,255,0
19060380,5224,-258,0,-18,-276,255,0
19063700,5280,-267,0,-22,-289,255,0
19080312,5265,-264,0,6,-258,255,0
19083632,5250,-262,0,6,-256,255,0
19086956,5227,-259,0,9,-250,255,0
19103556,4748,-187,0,52,-135,255,65
19106880,4614,-167,0,53,-114,255,87
19110184,4493,-148,0,48,-100,255,100
19126656,4469,-145,0,4,-141,255,60
19129952,4401,-135,0,27,-108,255,93
19133256,4229,-109,0,68,-41,240,160
19146492,3539,-5,0,14,9,192,208
19149784,3524,-3,0,6,3,198,202
19153136,3512,-1,0,4,3,197,203
19169684,2486,152,0,10,162,38,255
19172984,2499,150,0,-5,145,56,255
19176284,2464,155,0,14,169,31,255
19189540,1617,282,0,77,359,0,255
19192864,1519,297,0,39,336,0,255
19196172,1500,300,0,7,307,0,255
19212740,1456,306,0,3,309,0,255
19216056,1414,312,0,16,328,0,255
19219376,1330,325,0,33,358,0,255
19236036,1086,362,0,8,370,0,255
19239372,1088,361,0,0,361,0,255
19242704,1125,356,0,-14,342,0,255
19259344,1500,300,0,-9,291,0,255
19262664,1493,301,0,2,303,0,255
19265980,1493,301,0,0,301,0,255
19285852,1592,286,0,-26,260,0,255
19289176,1748,262,0,-62,200,0,255
19302448,2472,154,0,-45,109,92,255
19305748,2485,152,0,-5,147,53,255
19309052,2486,152,0,0,152,49,255
19325600,3222,41,0,-136,-95,255,106
19328924,3514,-2,0,-116,-118,255,82
19332236,3520,-3,0,-2,-5,205,195
19352080,4358,-128,0,-108,-236,255,0
19355392,4471,-145,0,-45,-190,255,10
19375248,4898,-209,0,-67,-276,255,0
19378572,5075,-236,0,-70,-306,255,0
19398488,5483,-297,0,-3,-300,255,0
19401812,5498,-299,0,-6,-305,255,0
19418384,5482,-297,0,3,-294,255,0
19421700,5482,-297,0,0,-297,255,0
19441580,5238,-260,0,50,-210,255,0
19444908,5129,-244,0,43,-201,255,0
19464800,4415,-137,0,16,-121,255,80
19468108,4444,-141,0,-11,-152,255,47
19487976,3537,-5,0,-2,-7,207,193
19491320,3446,8,0,36,44,156,244
19507892,2551,142,0,22,164,36,255
19511188,2414,162,0,54,216,0,255
19531060,1481,302,0,2,304,0,255
19534364,1474,303,0,2,305,0,255
19550992,476,453,0,-2,451,0,255
19554296,493,451,0,-6,445,0,255
19574240,186,497,0,52,549,0,255
19577560,115,507,0,28,535,0,255
19597492,0,525,0,0,525,0,255
19600812,0,525,0,0,525,0,255
19620684,0,525,0,0,525,0,255
19624000,0,525,0,0,525,0,255
19643928,115,507,0,-16,491,0,255
19647252,169,499,0,-21,478,0,255
19667108,398,465,0,12,477,0,255
19670408,391,466,0,2,468,0,255
19687020,482,452,0,-2,450,0,255
19690324,494,450,0,-4,446,0,255
19710280,811,403,0,-55,348,0,255
19713616,993,376,0,-72,304,0,255
56148,1183,347,0,-76,271,0,255
19733580,1443,308,0,18,326,0,255
19736880,1470,304,0,-10,294,0,255
19756748,2383,167,0,-84,83,117,255
19760040,2408,163,0,-10,153,47,255
19779868,2518,147,0,-15,132,68,255
19783164,2701,119,0,-73,46,154,246
19786464,3044,68,0,-137,-69,255,132
19802956,3492,1,0,5,6,194,206
19806252,3641,-21,0,-59,-80,255,120
19809596,3633,-19,0,3,-16,216,184
19822816,3660,-24,0,-42,-66,255,134
19826116,3766,-39,0,-42,-81,255,118
19845972,3964,-69,0,28,-41,241,159
19849284,3904,-60,0,24,-36,236,164
19852588,3845,-51,0,23,-28,228,172
