Timestamp_uS,Position,P,I,D,Total_Adjustment,PWM_L,PWM_R
14261092,4462,-125,0,-40,-165,255,35
14277572,4487,-128,0,-5,-133,255,67
14280872,4481,-127,0,4,-123,255,77
14284168,4487,-128,0,-4,-132,255,68
14297384,4488,-128,0,8,-120,255,80
14300724,4454,-124,0,23,-101,255,100
14304016,4409,-118,0,31,-87,255,114
14320560,3888,-50,0,81,31,169,231
14323872,3674,-22,0,149,127,73,255
14327172,3563,-8,0,77,69,131,255
14343608,3530,-3,0,0,-3,203,197
14346888,3517,-2,0,9,7,194,206
14350168,3467,4,0,35,39,161,239
120,3331,21,0,-17569,-17548,15,10
14370012,2512,128,0,44,172,28,255
14373300,2494,130,0,12,142,57,255
14386512,2494,130,0,-9,121,79,255
14389852,2474,133,0,14,147,53,255
14393144,2482,132,0,-5,127,74,255
14409644,2488,131,0,-9,122,78,255
14412940,2481,132,0,4,136,63,255
14416280,2488,131,0,-4,127,74,255
115,2487,131,0,-17664,-17533,54,10
14436092,2785,92,0,-119,-27,226,174
14439404,2998,65,0,-149,-84,255,117
14452636,3530,-3,0,-26,-29,230,170
14455928,3536,-4,0,-4,-8,208,192
14459216,3549,-6,0,-9,-15,215,185
14482320,4164,-86,0,-109,-195,255,4
14485644,4250,-97,0,-60,-157,255,43
14502168,4456,-124,0,-6,-130,255,70
14505460,4481,-127,0,-17,-144,255,55
14525212,4473,-126,0,-4,-130,255,70
14528524,4459,-124,0,9,-115,255,86
14548320,4121,-80,0,73,-7,207,193
14551628,3983,-62,0,96,34,167,233
14571432,3519,-2,0,21,19,182,218
14574732,3529,-3,0,-7,-10,210,190
14594616,2830,87,0,136,223,0,255
14597932,2694,104,0,95,199,1,255
14614428,2526,126,0,1,127,72,255
14617728,2520,127,0,4,131,69,255
14637484,2494,130,0,-9,121,80,255
14640780,2494,130,0,0,130,70,255
14660548,2485,131,0,0,131,68,255
14663848,2538,125,0,-37,88,113,255
14683700,3498,0,0,-139,-139,255,61
14686996,3532,-4,0,-23,-27,227,173
14706776,3800,-39,0,-111,-150,255,50
14710084,3961,-59,0,-112,-171,255,28
14729896,4476,-126,0,3,-123,255,77
14733192,4482,-127,0,-4,-131,255,69
14736488,4469,-125,0,9,-116,255,84
14749664,4440,-122,0,-4,-126,255,73
14752968,4442,-122,0,-1,-123,255,77
14772796,3898,-51,0,172,121,80,255
14776112,3709,-27,0,132,105,95,255
14795912,3392,14,0,53,67,133,255
14799216,3114,50,0,194,244,0,255
14802536,2558,122,0,389,511,0,255
14819040,2220,166,0,170,336,0,255
14822348,1645,241,0,402,643,0,255
14825656,1470,263,0,122,385,0,255
14862004,563,381,0,-4,377,0,255
14865304,556,382,0,4,386,0,255
14868612,429,399,0,88,487,0,255
14885148,75,445,0,39,484,0,255
14888468,50,448,0,17,465,0,255
14891792,0,454,0,35,489,0,255
14908372,0,454,0,0,454,0,255
14911684,0,454,0,0,454,0,255
14914992,0,454,0,0,454,0,255
14931548,0,454,0,0,454,0,255
14934852,0,454,0,0,454,0,255
14938164,0,454,0,0,454,0,255
14951412,0,454,0,0,454,0,255
14954724,0,454,0,0,454,0,255
14958032,0,454,0,0,454,0,255
14974584,0,454,0,0,454,0,255
14977896,0,454,0,0,454,0,255
14981212,0,454,0,0,454,0,255
14997764,597,377,0,-114,263,0,255
15001084,483,392,0,79,471,0,255
15004400,436,398,0,32,430,0,255
15020952,682,366,0,-215,151,50,255
15024252,634,372,0,33,405,0,255
15027552,429,399,0,143,542,0,255
15044040,609,375,0,-9,366,0,255
15047388,575,380,0,23,403,0,255
15050680,568,381,0,4,385,0,255
15067204,429,399,0,19,418,0,255
15070500,542,384,0,-79,305,0,255
15073844,680,366,0,-96,270,0,255
15087128,1160,304,0,-88,216,0,255
15090464,1288,287,0,-89,198,3,255
15093752,1355,278,0,-46,232,0,255
15110292,1545,254,0,0,254,0,255
15113588,1525,256,0,14,270,0,255
15116888,1538,255,0,-9,246,0,255
15130072,1721,231,0,-59,172,29,255
15133360,1926,204,0,-143,61,139,255
15136640,2108,180,0,-127,53,147,253
15153092,2493,130,0,-14,116,84,255
15156396,2463,134,0,21,155,45,255
15159692,2486,131,0,-16,115,85,255
15179520,3392,14,0,-217,-203,255,0
15182836,3497,0,0,-73,-73,255,127
15186140,3497,0,0,0,0,200,200
15199340,3515,-1,0,-1,-2,203,197
15202648,3529,-3,0,-9,-12,213,187
15205956,3521,-2,0,5,3,198,202
15222500,3610,-14,0,-23,-37,238,162
15225808,3683,-23,0,-51,-74,255,126
15229132,3835,-43,0,-106,-149,255,51
15245764,4058,-72,0,-35,-107,255,93
15249088,4086,-76,0,-19,-95,255,105
15252412,4059,-72,0,18,-54,253,147
15269024,3641,-18,0,93,75,125,255
15272340,3579,-10,0,43,33,167,233
15275644,3530,-3,0,34,31,170,230
15288868,3522,-2,0,5,3,198,202
15311996,3692,-24,0,42,18,183,217
15315304,3356,18,0,235,253,0,255
15318620,3351,19,0,3,22,178,222
15335212,2547,123,0,70,193,6,255
15338520,2493,130,0,37,167,32,255
15341820,2493,130,0,0,130,70,255
15355028,2466,134,0,0,134,65,255
15358328,2476,133,0,-7,126,74,255
15378168,2476,133,0,-7,126,74,255
15381476,2485,131,0,-6,125,75,255
15384788,2475,133,0,7,140,60,255
15401348,2756,96,0,-63,33,167,233
15404664,2998,65,0,-169,-104,255,96
15407996,3133,47,0,-94,-47,246,154
15421288,3475,3,0,-53,-50,249,151
15424608,3506,0,0,-21,-21,222,178
15427916,3526,-3,0,-14,-17,217,183
15444480,3525,-3,0,7,4,197,203
15447796,3536,-4,0,-7,-11,212,188
15451112,3557,-7,0,-14,-21,222,178
15467724,3731,-30,0,0,-30,229,171
15471048,3767,-34,0,-25,-59,255,141
15474372,3774,-35,0,-4,-39,240,160
15494332,3662,-21,0,33,12,188,212
15497652,3589,-11,0,51,40,161,239
15517556,3525,-3,0,0,-3,202,198
15520876,3526,-3,0,0,-3,204,196
15534124,3516,-2,0,0,-2,202,198
15537436,3506,0,0,7,7,194,206
15540748,3486,1,0,14,15,185,215
15560656,3535,-4,0,-7,-11,211,189
15563976,3474,3,0,42,45,154,246
15583932,3000,65,0,71,136,64,255
15587212,3000,65,0,0,65,135,255
15600444,3000,65,0,0,65,135,255
15603768,3095,52,0,-66,-14,213,187
15607092,3114,50,0,-13,37,164,236
15627004,3537,-4,0,-67,-71,255,128
15630308,3556,-7,0,-13,-20,220,180
15650072,3498,0,0,5,5,195,205
15653372,3498,0,0,0,0,200,200
15673156,3549,-6,0,-1,-7,207,193
15676464,3547,-6,0,1,-5,204,196
15696276,3483,2,0,10,12,188,212
15699580,3491,1,0,-5,-4,204,196
15716072,3453,6,0,-8,-2,202,198
15719372,3473,3,0,-14,-11,210,190
15739216,2453,136,0,0,136,64,255
15742516,2452,136,0,0,136,64,255
15762384,1368,277,0,80,357,0,255
15765696,890,339,0,334,673,0,255
15785564,450,396,0,9,405,0,255
15788868,443,397,0,4,401,0,255
15808772,0,454,0,0,454,0,255
15812080,0,454,0,0,454,0,255
15828692,916,335,0,-641,-306,255,0
15831996,0,454,0,641,1095,0,255
15854828,0,454,0,0,454,0,255
15858088,0,454,0,0,454,0,255
15861352,0,454,0,0,454,0,255
15877620,0,454,0,0,454,0,255
15880872,0,454,0,0,454,0,255
15884128,0,454,0,0,454,0,255
15900416,0,454,0,0,454,0,255
15903664,0,454,0,0,454,0,255
15906920,0,454,0,0,454,0,255
15923168,0,454,0,0,454,0,255
15926428,0,454,0,0,454,0,255
15929680,0,454,0,0,454,0,255
15945948,0,454,0,0,454,0,255
15949196,0,454,0,0,454,0,255
15952444,0,454,0,0,454,0,255
15988208,0,454,0,0,454,0,255
15991456,0,454,0,0,454,0,255
15994708,0,454,0,0,454,0,255
16010960,0,454,0,0,454,0,255
16014212,0,454,0,0,454,0,255
16017472,0,454,0,0,454,0,255
16033736,0,454,0,0,454,0,255
16036992,0,454,0,0,454,0,255
16040240,0,454,0,0,454,0,255
16053256,0,454,0,0,454,0,255
16056516,0,454,0,0,454,0,255
16059772,0,454,0,0,454,0,255
16079652,0,454,0,0,454,0,255
16082988,0,454,0,0,454,0,255
16086308,51,448,0,-35,413,0,255
16102896,500,390,0,-34,356,0,255
16106196,483,392,0,11,403,0,255
16109508,608,375,0,-87,288,0,255
16122792,1499,260,0,-18,242,0,255
16126104,1518,257,0,-13,244,0,255
16129412,1592,248,0,-51,197,4,255
16145940,2500,130,0,-25,105,96,255
16149228,2529,126,0,-20,106,95,255
16152528,2732,99,0,-142,-43,242,158
16165732,3434,8,0,46,54,146,254
16169020,3511,-1,0,-53,-54,255,145
16172364,3608,-14,0,-67,-81,255,119
16188984,4434,-121,0,-39,-160,255,40
16212124,4608,-144,0,42,-102,255,99
16215432,4377,-114,0,161,47,153,247
16218744,4755,-163,0,-264,-427,255,0
16235332,4953,-188,0,-109,-297,255,0
16238652,4919,-184,0,23,-161,255,40
16241960,4704,-156,0,150,-6,206,194
16258540,4378,-114,0,-134,-248,255,0
16261876,4500,-130,0,-85,-215,255,0
16265164,4461,-124,0,27,-97,255,103
16278408,4442,-122,0,36,-86,255,114
16281700,4286,-102,0,109,7,193,207
16285000,4068,-73,0,152,79,122,255
16301584,3500,0,0,0,0,200,200
16304848,3482,2,0,12,14,186,214
16308136,3501,0,0,-13,-13,213,187
16324720,2512,128,0,25,153,46,255
16328012,2518,127,0,-4,123,77,255
16331308,2518,127,0,0,127,73,255
16351108,2299,156,0,49,205,0,255
16354432,2266,160,0,23,183,17,255
16374364,2021,192,0,-14,178,23,255
16377688,2057,187,0,-25,162,38,255
16390944,2391,144,0,-24,120,81,255
16394256,2435,138,0,-30,108,93,255
16397556,2437,138,0,-1,137,64,255
16417396,2536,125,0,-25,100,100,255
16420692,2637,112,0,-70,42,159,241
16440532,3506,0,0,-4,-4,205,195
16443864,3512,-1,0,-4,-5,205,195
16457044,3888,-50,0,-102,-152,255,47
16460356,4068,-73,0,-126,-199,255,1
16463668,4290,-102,0,-155,-257,255,0
16483488,4500,-130,0,0,-130,255,70
16486812,4500,-130,0,0,-130,255,70
65406,4500,-130,0,0,-130,148,17
16506636,4500,-130,0,0,-130,255,70
16509908,4500,-130,0,0,-130,255,70
16529720,4506,-130,0,-4,-134,255,66
16533064,4462,-125,0,30,-95,255,106
16552872,3571,-9,0,149,140,61,255
16556172,3518,-2,0,37,35,166,234
16572748,3156,44,0,105,149,51,255
16576060,2885,79,0,189,268,0,255
16595876,2481,132,0,13,145,55,255
16599176,2461,135,0,14,149,51,255
16619012,2145,176,0,10,186,14,255
16622324,2167,173,0,-15,158,43,255
16642228,2324,152,0,-39,113,88,255
16645532,2402,142,0,-54,88,112,255
16665332,2492,131,0,-8,123,78,255
16668628,2500,130,0,-5,125,76,255
16688488,3456,5,0,-158,-153,255,47
16691824,3500,0,0,-30,-30,230,170
16711592,4026,-68,0,-136,-204,255,0
16714912,4040,-70,0,-9,-79,255,120
16718220,4393,-116,0,-247,-363,255,0
16731460,4494,-129,0,0,-129,255,71
16734796,4492,-128,0,1,-127,255,73
16754588,4646,-148,0,-27,-175,255,24
16757900,4640,-148,0,4,-144,255,56
16777732,4549,-136,0,34,-102,255,98
16781028,4526,-133,0,16,-117,255,83
16784320,4526,-133,0,0,-133,255,67
16797480,4481,-127,0,8,-119,255,81
16800776,4475,-126,0,4,-122,255,78
16823908,3703,-26,0,122,96,104,255
16827216,3568,-8,0,94,86,115,255
16830520,3511,-1,0,39,38,162,238
16847012,3167,43,0,118,161,39,255
16850328,2929,74,0,166,240,0,255
16853648,2806,90,0,86,176,24,255
16866884,2486,131,0,-4,127,74,255
16870188,2487,131,0,0,131,70,255
16873492,2486,131,0,0,131,68,255
16913376,2480,132,0,-22,110,90,255
16916680,2480,132,0,0,132,68,255
16919968,2481,132,0,0,132,69,255
16936456,2650,110,0,-89,21,180,220
16939768,2826,87,0,-123,-36,235,165
16943088,2998,65,0,-120,-55,255,145
16956356,3512,-1,0,-4,-5,205,195
16959664,3532,-4,0,-14,-18,218,182
16962964,3538,-4,0,-4,-8,209,191
16979488,3946,-57,0,-74,-131,255,68
16982808,4127,-81,0,-126,-207,255,0
16986136,4273,-100,0,-102,-202,255,0
17002660,4473,-126,0,-10,-136,255,64
17005960,4480,-127,0,-4,-131,255,68
17009256,4407,-117,0,51,-66,255,134
17022460,4453,-123,0,28,-95,255,105
17025760,4445,-122,0,5,-117,255,83
17029068,4443,-122,0,1,-121,255,79
17048892,4149,-84,0,84,0,200,200
17052204,4007,-65,0,99,34,167,233
17055516,3898,-51,0,76,25,176,224
17072048,3544,-5,0,0,-5,205,195
17075340,3505,0,0,27,27,174,226
17078636,3499,0,0,4,4,196,204
17091840,3212,37,0,100,137,63,255
17095160,3127,48,0,59,107,93,255
17098488,3000,65,0,88,153,47,255
17115088,2571,120,0,45,165,34,255
17118408,2525,126,0,32,158,42,255
17121712,2508,128,0,11,139,60,255
17138220,2501,129,0,0,129,71,255
17141516,2517,127,0,-11,116,84,255
17144828,2535,125,0,-12,113,88,255
17161420,3075,55,0,-125,-70,255,130
17164748,3182,41,0,-74,-33,233,167
17168072,3343,20,0,-112,-92,255,108
17181320,3526,-3,0,-9,-12,212,188
17184620,3506,0,0,14,14,187,213
17187924,3529,-3,0,-16,-19,219,181
17204464,3946,-57,0,-42,-99,255,100
17207780,4000,-65,0,-37,-102,255,98
17211096,4088,-76,0,-61,-137,255,62
17224364,4295,-103,0,-43,-146,255,54
17227672,4325,-107,0,-21,-128,255,72
17230984,4331,-108,0,-4,-112,255,88
17247532,4144,-83,0,62,-21,221,179
17250840,4061,-72,0,58,-14,214,186
17254156,3925,-55,0,95,40,161,239
17270696,3506,0,0,14,14,187,213
17273996,3532,-4,0,-18,-22,222,178
17277292,3491,1,0,28,29,171,229
17293832,3102,51,0,99,150,49,255
17297156,3000,65,0,71,136,64,255
17300476,2896,78,0,72,150,49,255
17317080,2502,129,0,20,149,50,255
17320388,2485,131,0,11,142,57,255
17323696,2486,131,0,0,131,69,255
17343576,2502,129,0,-11,118,83,255
17346888,2543,124,0,-28,96,105,255
17360164,2921,75,0,-58,17,183,217
17363488,3000,65,0,-55,10,191,209
17366812,3111,50,0,-77,-27,227,173
17383392,3521,-2,0,-16,-18,218,182
17386700,3521,-2,0,0,-2,202,198
17389988,3520,-2,0,0,-2,201,199
17403232,3802,-39,0,-60,-99,255,101
17406556,3890,-50,0,-61,-111,255,88
17409876,3936,-56,0,-32,-88,255,112
17433108,4377,-114,0,-28,-142,255,58
17436416,4372,-113,0,3,-110,255,91
17449668,4350,-110,0,-1,-111,255,89
17452988,4313,-105,0,25,-80,255,121
17456308,4252,-97,0,42,-55,255,145
17476204,3824,-42,0,67,25,175,225
17479520,3721,-28,0,72,44,157,243
17499372,3489,1,0,27,28,172,228
17502676,3453,6,0,25,31,169,231
17522600,2890,79,0,77,156,44,255
17525936,2770,94,0,84,178,22,255
17542536,2456,135,0,13,148,51,255
17545852,2449,136,0,4,140,59,255
17565772,2528,126,0,-30,96,105,255
17569084,2591,118,0,-44,74,126,255
17589020,3229,35,0,-101,-66,255,134
17592352,3400,13,0,-119,-106,255,94
17612204,3586,-11,0,-56,-67,255,133
17615504,3663,-21,0,-53,-74,255,125
17635408,3680,-23,0,-26,-49,250,150
17638724,4004,-65,0,-226,-291,255,0
17655316,4319,-106,0,0,-106,255,94
17658620,4306,-104,0,9,-95,255,105
17678516,3944,-57,0,-2,-59,255,141
17681840,3904,-52,0,28,-24,224,176
17698384,3584,-10,0,-23,-33,234,166
17701676,3584,-10,0,0,-10,210,190
17721440,3202,38,0,150,188,11,255
17724740,2769,95,0,303,398,0,255
17747860,1551,253,0,100,353,0,255
17751208,1506,259,0,31,290,0,255
17767912,1135,307,0,170,477,0,255
17771208,728,360,0,284,644,0,255
17791168,475,393,0,4,397,0,255
17794516,482,392,0,-4,388,0,255
17814300,429,399,0,5,404,0,255
17817612,429,399,0,0,399,0,255
17837444,201,428,0,21,449,0,255
17840756,185,430,0,11,441,0,255
17844072,152,435,0,23,458,0,255
17860668,111,440,0,1,441,0,255
17863988,112,440,0,0,440,0,255
17867304,96,442,0,11,453,0,255
17880584,74,445,0,0,445,0,255
17883896,74,445,0,0,445,0,255
17903812,50,448,0,230,678,0,255
17907132,48,448,0,1,449,0,255
17910452,53,448,0,-3,445,0,255
17927036,0,454,0,0,454,0,255
17930352,150,435,0,-105,330,0,255
17933668,150,435,0,0,435,0,255
17946916,0,454,0,0,454,0,255
17950220,0,454,0,0,454,0,255
17973388,0,454,0,0,454,0,255
17976700,50,448,0,-35,413,0,255
17980020,56,447,0,-4,443,0,255
17993308,0,454,0,0,454,0,255
17996612,0,454,0,0,454,0,255
17999928,50,448,0,-35,413,0,255
18016488,0,454,0,0,454,0,255
18019796,0,454,0,0,454,0,255
18023104,0,454,0,0,454,0,255
18036368,51,448,0,472,920,0,255
18039684,51,448,0,0,448,0,255
18042996,732,359,0,-476,-117,255,84
18062860,414,401,0,149,550,0,255
18066152,436,398,0,-15,383,0,255
18069448,450,396,0,-9,387,0,255
18082728,463,394,0,158,552,0,255
18086072,457,395,0,4,399,0,255
18089368,456,395,0,0,395,0,255
18105944,802,350,0,-145,205,0,255
18109244,1182,301,0,-266,35,165,235
18112548,1375,276,0,-135,141,59,255
18129028,1478,262,0,14,276,0,255
18132332,1499,260,0,-14,246,0,255
18135632,1526,256,0,-18,238,0,255
18148860,2479,132,0,-101,31,169,231
18152152,2493,130,0,-9,121,79,255
18155452,2493,130,0,0,130,70,255
18171944,3023,62,0,-277,-215,255,0
18175272,3427,9,0,-282,-273,255,0
18178596,3565,-8,0,-96,-104,255,95
18195092,3622,-15,0,-52,-67,255,132
18198400,3819,-41,0,-137,-178,255,21
18201724,4055,-72,0,-165,-237,255,0
18218260,4473,-126,0,18,-108,255,93
18221548,4481,-127,0,-5,-132,255,67
18224844,4487,-128,0,-4,-132,255,68
18241296,4500,-130,0,-4,-134,255,66
18244592,4506,-130,0,-4,-134,255,66
18247896,4507,-130,0,0,-130,255,69
18264364,4468,-125,0,9,-116,255,84
18267656,4481,-127,0,-9,-136,255,64
18270944,4473,-126,0,5,-121,255,80
18284116,4467,-125,0,9,-116,255,84
18287412,4377,-114,0,63,-51,251,149
18290716,4254,-98,0,86,-12,211,189
18310536,3537,-4,0,-3,-7,208,192
18313828,3519,-2,0,12,10,190,210
18317124,3476,3,0,30,33,167,233
18330388,2524,126,0,126,252,0,255
18333696,2493,130,0,21,151,48,255
18336992,2500,130,0,-4,126,75,255
18353496,2330,152,0,60,212,0,255
18356804,2240,163,0,63,226,0,255
18360116,2068,186,0,120,306,0,255
18373396,1774,224,0,37,261,0,255
18376724,1781,223,0,-4,219,0,255
18380040,1788,222,0,-4,218,0,255
18396628,2026,191,0,-37,154,46,255
18399944,2132,177,0,-74,103,97,255
18403264,2214,167,0,-57,110,91,255
18419796,2472,133,0,-5,128,72,255
18423096,2486,131,0,-9,122,78,255
18426392,2487,131,0,0,131,70,255
18442904,3076,55,0,-185,-130,255,70
18446228,3267,30,0,-133,-103,255,97
18449548,3498,0,0,-161,-161,255,39
18462732,3539,-5,0,0,-5,205,195
18466012,3557,-7,0,-12,-19,220,180
18469308,3674,-22,0,-81,-103,255,96
18492488,4474,-126,0,0,-126,255,73
18495784,4468,-125,0,4,-121,255,79
18508944,4481,-127,0,8,-119,255,81
18512236,4487,-128,0,-4,-132,255,68
18515528,4486,-128,0,0,-128,255,73
18535288,4478,-127,0,0,-127,255,73
18538584,4486,-128,0,-5,-133,255,67
18558388,4139,-83,0,91,8,192,208
18561704,3934,-56,0,143,87,113,255
18574956,3534,-4,0,16,12,188,212
18578252,3535,-4,0,0,-4,205,195
18581552,3521,-2,0,9,7,193,207
18604700,2915,76,0,132,208,0,255
18608028,2793,91,0,85,176,23,255
18624576,2485,131,0,-4,127,73,255
18627880,2477,132,0,5,137,62,255
18647688,2409,141,0,25,166,33,255
18650992,2398,143,0,7,150,50,255
18667496,2392,144,0,42,186,14,255
18670800,2397,143,0,-3,140,61,255
18690624,2557,122,0,-60,62,139,255
18693936,2802,90,0,-171,-81,255,120
18713808,3478,2,0,-23,-21,220,180
18717100,3485,1,0,-4,-3,202,198
18736860,3506,0,0,-9,-9,210,190
18740156,3506,0,0,0,0,200,200
18759932,3475,3,0,21,24,176,224
18763232,3428,9,0,32,41,158,242
18779764,2465,134,0,0,134,65,255
18783064,2464,134,0,0,134,65,255
18802884,1798,221,0,207,428,0,255
18806224,1660,239,0,96,335,0,255
18829372,1301,285,0,85,370,0,255
18832708,1158,304,0,100,404,0,255
18836036,991,326,0,116,442,0,255
18849328,725,360,0,63,423,0,255
18852660,653,370,0,50,420,0,255
18872616,482,392,0,3,395,0,255
18875960,488,391,0,-4,387,0,255
18895840,683,366,0,-158,208,0,255
18899136,760,356,0,-53,303,0,255
18902480,696,364,0,44,408,0,255
18918968,522,387,0,89,476,0,255
18922264,568,381,0,-32,349,0,255
18925560,621,374,0,-37,337,0,255
18938888,697,364,0,-22,342,0,255
18942228,762,355,0,-45,310,0,255
18962240,940,332,0,-11,321,0,255
18965572,919,335,0,14,349,0,255
18968900,901,337,0,12,349,0,255
18985540,919,335,0,-7,328,0,255
18988868,927,334,0,-5,329,0,255
18992196,944,332,0,-11,321,0,255
19008804,1277,288,0,-121,167,33,255
19012136,1268,290,0,6,296,0,255
19015432,1364,277,0,-67,210,0,255
19031924,1499,260,0,9,269,0,255
19035224,1547,253,0,-33,220,0,255
19038516,1547,253,0,0,253,0,255
19051680,1772,224,0,-63,161,39,255
19055016,1965,199,0,-135,64,136,255
19058348,2227,165,0,-183,-18,217,183
19074812,2473,133,0,14,147,53,255
19078104,2448,136,0,17,153,46,255
19081408,2442,137,0,4,141,59,255
19094620,2939,72,0,-226,-154,255,47
19097932,3292,27,0,-247,-220,255,0
19101244,3485,1,0,-135,-134,255,67
19121016,3598,-12,0,-55,-67,255,132
19124328,3598,-12,0,0,-12,212,188
19127616,3577,-10,0,14,4,196,204
19140816,3826,-42,0,-114,-156,255,43
19144132,3881,-49,0,-38,-87,255,112
19147448,3964,-60,0,-58,-118,255,82
19164040,4025,-68,0,23,-45,244,156
19167360,3946,-57,0,55,-2,202,198
19170672,3882,-49,0,44,-5,204,196
19187196,3553,-6,0,25,19,181,219
19190488,3545,-5,0,5,0,200,200
19193776,3549,-6,0,-2,-8,209,191
19210244,3518,-2,0,10,8,192,208
19213532,3511,-1,0,4,3,197,203
19216824,3485,1,0,18,19,180,220
19230032,3110,50,0,98,148,51,255
19233344,2978,67,0,92,159,40,255
19236660,2854,83,0,86,169,30,255
19253156,2494,130,0,14,144,56,255
19256452,2487,131,0,4,135,64,255
19259740,2482,132,0,3,135,65,255
19279540,2488,131,0,0,131,69,255
19282816,2494,130,0,-4,126,74,255
19286112,2494,130,0,0,130,70,255
19299316,2695,104,0,-70,34,166,234
19302620,2848,84,0,-107,-23,222,178
19305928,3022,62,0,-121,-59,255,141
19322500,3505,0,0,-4,-4,204,196
19325784,3500,0,0,3,3,197,203
19329060,3500,0,0,0,0,200,200
19342236,3500,0,0,0,0,200,200
19345552,3511,-1,0,-7,-8,209,191
19348892,3506,0,0,3,3,198,202
19368720,3556,-7,0,-14,-21,221,179
19372012,3524,-3,0,22,19,181,219
19375352,3517,-2,0,4,2,198,202
19388588,3512,-1,0,0,-1,202,198
19391924,3512,-1,0,0,-1,201,199
19395252,3511,-1,0,0,-1,200,200
19411756,3505,0,0,4,4,197,203
19415036,3506,0,0,0,0,201,199
19418376,3506,0,0,0,0,200,200
19434828,3357,18,0,54,72,127,255
19438128,3273,29,0,58,87,112,255
19441432,3228,35,0,31,66,134,255
19461312,2726,100,0,35,135,65,255
19464616,2700,104,0,18,122,78,255
19477864,2699,104,0,-9,95,105,255
19481172,2722,101,0,-16,85,115,255
19484476,2740,98,0,-12,86,114,255
19501064,3238,34,0,-66,-32,232,168
19504368,3330,22,0,-64,-42,242,158
19507664,3451,6,0,-84,-78,255,122
19527492,3556,-7,0,-18,-25,225,175
19530792,3549,-6,0,4,-2,201,199
19550560,3626,-16,0,-28,-44,245,155
19553848,3662,-21,0,-25,-46,246,154
19567068,3852,-45,0,-21,-66,255,134
19570380,3854,-46,0,-1,-47,247,153
19593484,3577,-10,0,23,13,187,213
19596772,3536,-4,0,28,24,176,224
19616572,3505,0,0,13,13,188,212
19619860,3512,-1,0,-4,-5,206,194
19633100,3523,-2,0,0,-2,202,198
19636384,3511,-1,0,8,7,194,206
19639724,3512,-1,0,0,-1,202,198
19662804,3227,35,0,21,56,143,255
19666116,3197,39,0,21,60,140,255
19682684,2998,65,0,0,65,135,255
19686000,2975,68,0,16,84,116,255
19705876,3001,64,0,-137,-73,255,127
19709200,3026,61,0,-17,44,156,244
19729104,3631,-17,0,-123,-140,255,60
19732428,3775,-35,0,-100,-135,255,64
19748976,3533,-4,0,-14,-18,218,182
19752268,3545,-5,0,-8,-13,214,186
