Timestamp_uS,Position,P,I,D,Total_Adjustment,PWM_L,PWM_R
44302332,3538,-7,0,0,-7,207,193
44305628,3519,-3,0,0,-3,202,198
44322136,2480,204,0,7,211,0,255
44325436,2472,205,0,0,205,0,255
44328736,2472,205,0,0,205,0,255
44345268,1499,400,0,5,405,0,255
44348576,1492,401,0,0,401,0,255
44351876,1492,401,0,0,401,0,255
44368388,792,541,0,15,556,0,255
44371700,540,592,0,12,604,0,255
44388184,458,608,0,0,608,0,255
44391492,476,604,0,0,604,0,255
44394784,475,605,0,0,605,0,255
44411352,475,605,0,0,605,0,255
44414644,463,607,0,0,607,0,255
44417940,457,608,0,0,608,0,255
44434456,741,551,0,-7,544,0,255
44437772,1104,479,0,-18,461,0,255
44441096,1311,437,0,-10,427,0,255
44454332,1478,404,0,1,405,0,255
44457632,1506,398,0,-1,397,0,255
44460940,1512,397,0,0,397,0,255
44477516,2458,208,0,-9,199,1,255
44480812,2466,206,0,0,206,0,255
44484112,2480,204,0,0,204,0,255
44500632,3468,6,0,-17,-11,211,189
44503932,3512,-2,0,-2,-4,204,196
44507236,3531,-6,0,0,-6,207,193
44527052,4474,-194,0,-1,-195,255,5
44530348,4493,-198,0,0,-198,255,1
44543576,5284,-356,0,-17,-373,255,0
44546896,5450,-390,0,-8,-398,255,0
44550208,5479,-395,0,-1,-396,255,0
44566732,5710,-442,0,-6,-448,255,0
44570052,5870,-474,0,-8,-482,255,0
44573372,5998,-499,0,-6,-505,255,0
44593320,6262,-552,0,0,-552,255,0
44596640,6230,-546,0,1,-545,255,0
44609924,5973,-494,0,6,-488,255,0
44613248,5827,-465,0,7,-458,255,0
44616572,5704,-440,0,6,-434,255,0
44633096,5492,-398,0,0,-398,255,0
44636396,5492,-398,0,0,-398,255,0
44639688,5442,-388,0,2,-386,255,0
44662844,4472,-194,0,0,-194,255,6
44666140,4379,-175,0,4,-171,255,29
44682660,3527,-5,0,0,-5,205,195
44685956,3464,7,0,3,10,190,210
44705828,2384,223,0,5,228,0,255
44709136,2054,289,0,16,305,0,255
44725696,1373,425,0,6,431,0,255
44729012,1201,459,0,8,467,0,255
44752156,422,615,0,0,615,0,255
44755452,365,627,0,2,629,0,255
44775340,0,700,0,2,702,0,255
44778660,0,700,0,0,700,0,255
44795212,0,700,0,0,700,0,255
44798520,0,700,0,0,700,0,255
44818424,200,660,0,-3,657,0,255
44821740,295,641,0,-4,637,0,255
44841548,422,615,0,0,615,0,255
44844844,443,611,0,-1,610,0,255
44887924,1902,319,0,-15,304,0,255
44891256,2193,261,0,-14,247,0,255
44894580,2422,215,0,-11,204,0,255
44907796,2508,198,0,0,198,2,255
44911084,2578,184,0,-3,181,20,255
44930932,3511,-2,0,0,-2,202,198
44954084,4462,-192,0,0,-192,255,8
44957372,4452,-190,0,0,-190,255,11
44960664,4467,-193,0,0,-193,255,6
44977196,5000,-300,0,-10,-310,255,0
44980520,5093,-318,0,-4,-322,255,0
44983848,5195,-339,0,-5,-344,255,0
45000452,5351,-370,0,-1,-371,255,0
45003784,5288,-357,0,3,-354,255,0
45007108,5223,-344,0,3,-341,255,0
45020416,4560,-212,0,12,-200,255,1
45023728,4428,-185,0,6,-179,255,21
45027032,4440,-188,0,0,-188,255,12
45043500,4258,-151,0,8,-143,255,57
45046812,4212,-142,0,2,-140,255,60
45050124,3954,-90,0,12,-78,255,123
45063316,3492,1,0,0,1,198,202
45066604,3443,11,0,2,13,187,213
45089696,1671,365,0,11,376,0,255
45093048,1511,397,0,8,405,0,255
45096388,1394,421,0,5,426,0,255
45109740,469,606,0,2,608,0,255
45113028,488,602,0,0,602,0,255
45116316,463,607,0,1,608,0,255
45132872,0,700,0,0,700,0,255
45136180,0,700,0,0,700,0,255
45139484,0,700,0,0,700,0,255
45155992,0,700,0,0,700,0,255
45159240,0,700,0,0,700,0,255
45162492,0,700,0,0,700,0,255
45175480,0,700,0,0,700,0,255
45178728,0,700,0,0,700,0,255
45181984,0,700,0,0,700,0,255
45198228,0,700,0,0,700,0,255
45201488,0,700,0,0,700,0,255
45204736,0,700,0,0,700,0,255
45224312,0,700,0,0,700,0,255
45227616,0,700,0,0,700,0,255
45230868,0,700,0,0,700,0,255
45243984,0,700,0,0,700,0,255
45247236,0,700,0,0,700,0,255
45250496,0,700,0,0,700,0,255
45266868,0,700,0,0,700,0,255
45270176,0,700,0,0,700,0,255
45273480,2639,172,0,-131,41,160,240
45290188,228,654,0,-7,647,0,255
45293516,56,688,0,8,696,0,255
45296840,53,689,0,0,689,0,255
45310148,1197,460,0,0,460,0,255
45313472,509,598,0,34,632,0,255
45316792,536,592,0,-1,591,0,255
45333400,48,690,0,0,690,0,255
45336724,48,690,0,0,690,0,255
45340028,50,690,0,0,690,0,255
45359928,306,638,0,2,640,0,255
45363240,389,622,0,-4,618,0,255
45366540,422,615,0,-1,614,0,255
45379764,482,603,0,0,603,0,255
45383104,499,600,0,0,600,0,255
45403040,727,554,0,-7,547,0,255
45406392,1006,498,0,-13,485,0,255
45409696,1361,427,0,-17,410,0,255
45426208,1449,410,0,1,411,0,255
45429512,1478,404,0,-1,403,0,255
45432808,1569,386,0,-4,382,0,255
45446072,2452,209,0,-4,205,0,255
45449376,2473,205,0,-1,204,0,255
45452672,2480,204,0,0,204,0,255
45469184,3513,-2,0,-6,-8,208,192
45472476,3519,-3,0,0,-3,204,196
45475768,3532,-6,0,0,-6,207,193
45492300,4507,-201,0,-12,-213,255,0
45495600,4500,-200,0,0,-200,255,1
45498892,4481,-196,0,0,-196,255,5
45518768,5422,-384,0,-4,-388,255,0
45522084,5493,-398,0,-3,-401,255,0
45541916,5551,-410,0,-2,-412,255,0
45545224,5588,-417,0,-1,-418,255,0
45558504,5741,-448,0,0,-448,255,0
45561824,5749,-449,0,0,-449,255,0
45565148,5746,-449,0,0,-449,255,0
45585036,5514,-402,0,1,-401,255,0
45588344,5537,-407,0,-1,-408,255,0
45608192,5293,-358,0,6,-352,255,0
45611516,5000,-300,0,14,-286,255,0
45624768,4473,-194,0,0,-194,255,5
45628060,4435,-187,0,1,-186,255,15
45631352,4413,-182,0,1,-181,255,19
45651148,3525,-5,0,0,-5,204,196
45654436,3347,30,0,8,38,161,239
45674336,2296,240,0,9,249,0,255
45677652,1835,333,0,23,356,0,255
45697488,871,525,0,23,548,0,255
45700800,488,602,0,19,621,0,255
45720684,463,607,0,0,607,0,255
45723976,482,603,0,0,603,0,255
45763764,186,662,0,-1,661,0,255
45767076,231,653,0,-2,651,0,255
45786924,500,600,0,0,600,0,255
45790216,500,600,0,0,600,0,255
45810080,879,524,0,-14,510,0,255
45813396,1196,460,0,-15,445,0,255
7052,1519,396,0,-16,380,0,255
45833256,1523,395,0,0,395,0,255
45836600,1697,360,0,-8,352,0,255
45853168,2493,201,0,0,201,0,255
45856464,2501,199,0,0,199,1,255
45876260,3511,-2,0,0,-2,201,199
45879592,3600,-20,0,-4,-24,224,176
45899464,4530,-206,0,-1,-207,255,0
45902756,4409,-181,0,6,-175,255,25
45922624,5519,-403,0,-1,-404,255,0
45925928,5680,-436,0,-8,-444,255,0
45945804,6442,-588,0,-1,-589,255,0
45949104,6462,-592,0,-1,-593,255,0
45952400,6500,-600,0,-1,-601,255,0
45969032,6506,-601,0,0,-601,255,0
45972320,6500,-600,0,0,-600,255,0
45975616,6506,-601,0,0,-601,255,0
45988904,6277,-555,0,3,-552,255,0
45992216,6196,-539,0,4,-535,255,0
46012096,5487,-397,0,-2,-399,255,0
46015396,5487,-397,0,0,-397,255,0
46018688,5506,-401,0,0,-401,255,0
46035296,4437,-187,0,11,-176,255,25
46038592,4412,-182,0,1,-181,255,19
46041888,4352,-170,0,3,-167,255,33
46058424,3610,-22,0,14,-8,207,193
46061724,3584,-16,0,1,-15,215,185
46065016,3530,-6,0,2,-4,203,197
46081508,2500,200,0,13,213,0,255
46084800,2494,201,0,0,201,0,255
46088092,2494,201,0,0,201,0,255
46101336,1826,334,0,17,351,0,255
46104660,1531,393,0,14,407,0,255
46107964,1525,395,0,0,395,0,255
46124452,1398,420,0,4,424,0,255
46127760,1283,443,0,5,448,0,255
46131076,1092,481,0,9,490,0,255
46147672,502,599,0,1,600,0,255
46150976,399,620,0,5,625,0,255
46154284,347,630,0,2,632,0,255
46167492,500,600,0,0,600,0,255
46170784,522,595,0,-1,594,0,255
46174084,575,585,0,-2,583,0,255
46194000,1288,442,0,-5,437,0,255
46197316,1407,418,0,-5,413,0,255
46200628,1480,404,0,-3,401,0,255
46213816,1499,400,0,0,400,0,255
46217112,1505,399,0,0,399,0,255
46220412,1539,392,0,-1,391,0,255
46236964,2475,205,0,-4,201,0,255
46240256,2469,206,0,0,206,0,255
46243544,2488,202,0,0,202,0,255
46260052,3492,1,0,-15,-14,213,187
46263352,3530,-6,0,-1,-7,207,193
46266640,3517,-3,0,0,-3,202,198
46283180,4469,-193,0,-14,-207,255,0
46286476,4500,-200,0,-1,-201,255,0
46289764,4500,-200,0,0,-200,255,0
46302980,5076,-315,0,-11,-326,255,0
46306296,5322,-364,0,-12,-376,255,0
46309608,5462,-392,0,-7,-399,255,0
46326196,5501,-400,0,0,-400,255,0
46329540,5500,-400,0,0,-400,255,0
46332832,5500,-400,0,0,-400,255,0
46349480,5512,-402,0,0,-402,255,0
46352820,5548,-409,0,-1,-410,255,0
46356168,6000,-500,0,-22,-522,255,0
46372848,4866,-273,0,1,-272,255,0
46376208,4910,-282,0,-2,-284,255,0
46379524,5047,-309,0,-6,-315,255,0
46392884,4991,-298,0,-22,-320,255,0
46396192,5553,-410,0,-28,-438,255,0
46399520,5590,-418,0,-1,-419,255,0
46416172,5692,-438,0,-1,-439,255,0
46419504,5718,-443,0,-1,-444,255,0
46422836,5730,-446,0,0,-446,255,0
46439484,5278,-355,0,9,-346,255,0
46442816,5288,-357,0,0,-357,255,0
46446144,5310,-362,0,-1,-363,255,0
46459468,5258,-351,0,1,-350,255,0
46462800,5310,-362,0,-2,-364,255,0
46466140,5357,-371,0,-2,-373,255,0
46482788,5110,-322,0,0,-322,255,0
46486112,5137,-327,0,-1,-328,255,0
46489436,5070,-314,0,3,-311,255,0
46506092,5946,-489,0,2,-487,255,0
46509424,5769,-453,0,8,-445,255,0
46512760,5588,-417,0,9,-408,255,0
46529448,5473,-394,0,0,-394,255,0
46532788,5491,-398,0,0,-398,255,0
46536120,5500,-400,0,0,-400,255,0
46552792,5521,-404,0,1,-403,255,0
46556120,5506,-401,0,0,-401,255,0
46559448,5512,-402,0,0,-402,255,0
46572712,5523,-404,0,0,-404,255,0
46576016,5529,-405,0,0,-405,255,0
46579332,5536,-407,0,0,-407,255,0
46595884,5336,-367,0,10,-357,255,0
46599196,5159,-331,0,8,-323,255,0
46602500,5120,-324,0,1,-323,255,0
46619092,4695,-239,0,3,-236,255,0
46622396,4692,-238,0,0,-238,255,0
46625692,4593,-218,0,4,-214,255,0
46639000,4478,-195,0,-1,-196,255,4
46642352,4381,-176,0,4,-172,255,29
46645684,4417,-183,0,-1,-184,255,15
46662352,4468,-193,0,0,-193,255,7
46665672,4487,-197,0,0,-197,255,2
46668996,4494,-198,0,0,-198,255,1
46685660,4609,-221,0,0,-221,255,0
46689000,4663,-232,0,-2,-234,255,0
46692336,4672,-234,0,0,-234,255,0
46712304,4473,-194,0,3,-191,255,9
46715652,4403,-180,0,3,-177,255,23
46728968,4045,-109,0,5,-104,255,96
46732276,3960,-92,0,4,-88,255,113
46735628,3863,-72,0,4,-68,255,133
46752292,3500,0,0,0,0,200,200
46755616,3500,0,0,0,0,200,200
46758936,3500,0,0,0,0,200,200
46772196,3500,0,0,0,0,200,200
46775520,3500,0,0,0,0,200,200
46778832,3500,0,0,0,0,200,200
3355443200,3500,0,-21504,13,-21491,0,0
46802052,3500,0,0,0,0,200,200
46805368,3500,0,0,0,0,200,200
46818632,3500,0,0,0,0,200,200
46821948,3500,0,0,0,0,200,200
46825264,3500,0,0,0,0,200,200
46845168,3500,0,0,0,0,200,200
46848484,3500,0,0,0,0,200,200
0,3500,0,0,0,0,172,13
46868380,3500,0,0,0,0,200,200
46871704,3500,0,0,0,0,200,200
46891600,3500,0,0,0,0,200,200
46894916,3500,0,0,0,0,200,200
46914820,3500,0,0,0,0,200,200
46918132,3500,0,0,0,0,200,200
46938032,3500,0,0,0,0,200,200
46941352,3500,0,0,0,0,200,200
46957936,3500,0,0,0,0,200,200
46961248,3500,0,0,0,0,200,200
46981152,3500,0,0,0,0,200,200
46984468,3500,0,0,0,0,200,200
47004368,3500,0,0,0,0,200,200
47007680,3500,0,0,0,0,200,200
47027584,3500,0,0,0,0,200,200
47030900,3500,0,0,0,0,200,200
47047480,3500,0,0,0,0,200,200
47050804,3500,0,0,0,0,200,200
47070700,3500,0,0,0,0,200,200
47074016,3500,0,0,0,0,200,200
47093920,3500,0,0,0,0,200,200
47097236,3500,0,0,0,0,200,200
47117132,3500,0,0,0,0,200,200
47120456,3500,0,0,0,0,200,200
47140352,3500,0,0,0,0,200,200
47143668,3500,0,0,0,0,200,200
47146980,3500,0,0,0,0,200,200
47160248,3500,0,0,0,0,200,200
47163568,3500,0,0,0,0,200,200
47183468,3500,0,0,0,0,200,200
47186784,3500,0,0,0,0,200,200
47206688,3500,0,0,0,0,200,200
47210004,3500,0,0,0,0,200,200
47213316,3500,0,0,0,0,200,200
47226584,3500,0,0,0,0,200,200
47229900,3500,0,0,0,0,200,200
47253120,3500,0,0,0,0,200,200
47256432,3500,0,0,0,0,200,200
47259756,3500,0,0,0,0,200,200
47273020,3500,0,0,0,0,200,200
47276336,3500,0,0,0,0,200,200
47279652,3500,0,0,0,0,200,200
47296236,3500,0,0,0,0,200,200
47299548,3500,0,0,0,0,200,200
47302872,3500,0,0,0,0,200,200
47316136,3500,0,0,0,0,200,200
47319452,3500,0,0,0,0,200,200
47339352,3500,0,0,0,0,200,200
47342672,3500,0,0,0,0,200,200
47345988,3500,0,0,0,0,200,200
47362568,3500,0,0,0,0,200,200
47365884,3500,0,0,0,0,200,200
47369200,3500,0,0,0,0,200,200
47385788,3500,0,0,0,0,200,200
47389104,3500,0,0,0,0,200,200
47392420,3500,0,0,0,0,200,200
47409000,3500,0,0,0,0,200,200
47412320,3500,0,0,0,0,200,200
47415636,3500,0,0,0,0,200,200
47432220,3500,0,0,0,0,200,200
47435536,3500,0,0,0,0,200,200
47438856,3500,0,0,0,0,200,200
47452116,3500,0,0,0,0,200,200
47455440,3500,0,0,0,0,200,200
47458752,3500,0,0,0,0,200,200
47475336,3500,0,0,0,0,200,200
47478652,3500,0,0,0,0,200,200
47481972,3500,0,0,0,0,200,200
47498556,3500,0,0,0,0,200,200
47501868,3500,0,0,0,0,200,200
47505184,3500,0,0,0,0,200,200
47518452,3500,0,0,0,0,200,200
47521768,3500,0,0,0,0,200,200
47525088,3500,0,0,0,0,200,200
47541672,3500,0,0,0,0,200,200
47544984,3500,0,0,0,0,200,200
