Timestamp_uS,Position,P,I,D,Total_Adjustment,PWM_L,PWM_R
18926936,758,200,0,12,212,0,255
18930272,527,217,0,11,228,0,255
18953452,334,231,0,0,231,0,255
18956756,362,229,0,-1,228,0,255
18960076,0,255,0,18,273,0,255
18973112,0,255,0,0,255,0,255
18976360,0,255,0,0,255,0,255
18995848,0,255,0,0,255,0,255
18999092,0,255,0,0,255,0,255
19018576,0,255,0,0,255,0,255
19021832,0,255,0,0,255,0,255
19025080,0,255,0,0,255,0,255
19064156,0,255,0,0,255,0,255
19067404,0,255,0,0,255,0,255
19070652,0,255,0,0,255,0,255
19083656,0,255,0,0,255,0,255
19086904,0,255,0,0,255,0,255
19090152,0,255,0,0,255,0,255
19109652,0,255,0,0,255,0,255
19112900,0,255,0,0,255,0,255
19116156,0,255,0,0,255,0,255
19132392,0,255,0,0,255,0,255
19135644,0,255,0,0,255,0,255
19138892,0,255,0,0,255,0,255
19151896,0,255,0,0,255,0,255
19155144,0,255,0,0,255,0,255
19158392,0,255,0,0,255,0,255
19197392,0,255,0,0,255,0,255
19200640,0,255,0,0,255,0,255
19203892,0,255,0,0,255,0,255
19220140,0,255,0,0,255,0,255
19223388,0,255,0,0,255,0,255
19226640,295,233,0,-14,219,0,255
19243256,104,247,0,2,249,0,255
19246572,106,247,0,0,247,0,255
19249892,0,255,0,5,260,0,255
19266464,488,219,0,-8,211,0,255
19269760,517,217,0,-1,216,0,255
19273104,526,217,0,0,217,0,255
19289640,1143,172,0,-18,154,47,255
19292956,1471,148,0,-16,132,69,255
19296260,1536,143,0,-3,140,60,255
19309444,1703,131,0,-7,124,77,255
19312760,2157,98,0,-22,76,125,255
19316080,2489,73,0,-16,57,143,255
19332588,2907,43,0,-17,26,174,226
19335904,3292,15,0,-19,-4,204,196
19339216,3428,5,0,-6,-1,201,199
19355720,4139,-46,0,-17,-63,255,137
19359032,4260,-55,0,-6,-61,255,139
19362328,4474,-71,0,-10,-81,255,119
19375500,4706,-88,0,-9,-97,255,103
19378812,4908,-102,0,-10,-112,255,88
19382124,5219,-125,0,-15,-140,255,59
19405240,5536,-148,0,0,-148,255,52
19408536,5561,-150,0,-1,-151,255,49
19421792,5867,-172,0,-3,-175,255,24
19425108,5892,-174,0,-1,-175,255,25
19428432,5900,-175,0,0,-175,255,25
19448332,5760,-164,0,2,-162,255,38
19451644,5727,-162,0,1,-161,255,40
19471440,5500,-146,0,0,-146,255,54
19474728,5494,-145,0,0,-145,255,55
19494576,4571,-78,0,17,-61,255,139
19497872,4500,-73,0,3,-70,255,131
19514472,4005,-36,0,20,-16,216,184
19517784,3742,-17,0,13,-4,204,196
19537580,2965,39,0,16,55,145,255
19540896,2436,77,0,26,103,96,255
19560748,1872,118,0,18,136,63,255
19564060,1530,143,0,17,160,40,255
19583852,1346,157,0,7,164,36,255
19587168,1100,175,0,12,187,13,255
19607020,493,219,0,0,219,0,255
19610304,500,219,0,0,219,0,255
19626856,494,219,0,0,219,0,255
19630152,493,219,0,0,219,0,255
19650052,1244,164,0,-8,156,44,255
19653360,1389,154,0,-7,147,54,255
19669852,1500,146,0,0,146,55,255
19673152,1559,141,0,-2,139,62,255
19692976,2431,78,0,1,79,121,255
19696272,2450,76,0,0,76,125,255
19719384,3500,0,0,1,1,199,201
19722664,3477,1,0,1,2,198,202
19739252,4493,-72,0,0,-72,255,128
19742532,4500,-73,0,0,-73,255,127
19762428,5410,-139,0,-12,-151,255,49
19765720,5475,-144,0,-3,-147,255,53
19782196,5511,-146,0,0,-146,255,53
19785480,5517,-147,0,0,-147,255,53
19805300,5538,-148,0,0,-148,255,52
19808584,5531,-148,0,0,-148,255,53
19828388,5494,-145,0,0,-145,255,55
19831672,5500,-146,0,0,-146,255,54
19854800,5087,-115,0,8,-107,255,94
19858112,4960,-106,0,6,-100,255,100
19861424,4711,-88,0,12,-76,255,125
19874692,4500,-73,0,0,-73,255,127
19877976,4469,-70,0,1,-69,255,131
19881316,4260,-55,0,10,-45,245,155
19897868,3500,0,0,-4,-4,204,196
19901140,3500,0,0,0,0,200,200
19904408,3519,-1,0,0,-1,202,198
19920924,2487,73,0,1,74,125,255
